tweet_id,timestamp,rating_numerator,rating_denominator,name,dog_stage,favorite_count,retweet_count,prediction,prediction_confidence,prediction_is_a_dog
808501579447930884,2016-12-13 02:39:32+00:00,12,10,Koda,,12595.0,3007.0,Airedale,0.4542390000000001,True
808344865868283904,2016-12-12 16:16:49+00:00,11,10,Seamus,,,,,,
808134635716833280,2016-12-12 02:21:26+00:00,13,10,Milo,,0.0,6961.0,cocker_spaniel,0.74022,True
808106460588765185,2016-12-12 00:29:28+00:00,12,10,,"doggo, pupper",,,golden_retriever,0.426183,True
808001312164028416,2016-12-11 17:31:39+00:00,12,10,Cooper,,14015.0,4098.0,Labrador_retriever,0.730959,True
807621403335917568,2016-12-10 16:22:02+00:00,14,10,Ollie,pupper,,,golden_retriever,0.873233,True
807106840509214720,2016-12-09 06:17:20+00:00,13,10,Stephan,,107015.0,56625.0,Chihuahua,0.50537,True
807059379405148160,2016-12-09 03:08:45+00:00,12,10,Cali,,,,seat_belt,0.474292,False
807010152071229440,2016-12-08 23:53:08+00:00,12,10,Lennon,,14514.0,4418.0,golden_retriever,0.610807,True
806629075125202948,2016-12-07 22:38:52+00:00,13,10,,,,,Arabian_camel,0.366248,False
806620845233815552,2016-12-07 22:06:10+00:00,12,10,,,0.0,6426.0,,,
806576416489959424,2016-12-07 19:09:37+00:00,13,10,,,,,,,
806542213899489280,2016-12-07 16:53:43+00:00,11,10,Waffles,,11363.0,2752.0,vizsla,0.938617,True
806242860592926720,2016-12-06 21:04:11+00:00,12,10,Dave,,,,Cardigan,0.593858,True
805958939288408065,2016-12-06 02:15:59+00:00,10,10,Penny,,,,Irish_setter,0.574557,True
805932879469572096,2016-12-06 00:32:26+00:00,12,10,Major,,9178.0,2209.0,Norwegian_elkhound,0.657967,True
805826884734976000,2016-12-05 17:31:15+00:00,12,10,Duke,,,,Siberian_husky,0.248926,True
805823200554876929,2016-12-05 17:16:37+00:00,12,10,Reginald,puppo,0.0,9374.0,,,
805520635690676224,2016-12-04 21:14:20+00:00,13,10,Zeke,,,,malinois,0.643147,True
805487436403003392,2016-12-04 19:02:24+00:00,12,10,Sansa,,9773.0,2929.0,shield,0.58783,False
805207613751304193,2016-12-04 00:30:29+00:00,12,10,Shooter,,,,Pembroke,0.244705,True
804738756058218496,2016-12-02 17:27:25+00:00,12,10,Django,,15326.0,4480.0,Tibetan_mastiff,0.91579,True
804475857670639616,2016-12-02 00:02:45+00:00,13,10,,,,,,,
804413760345620481,2016-12-01 19:56:00+00:00,13,10,Rusty,,0.0,3712.0,chow,0.0903414,True
804026241225523202,2016-11-30 18:16:08+00:00,13,10,Bo,,,,web_site,0.492709,False
803773340896923648,2016-11-30 01:31:12+00:00,12,10,Diogi,puppo,11203.0,3220.0,miniature_pinscher,0.817066,True
803692223237865472,2016-11-29 20:08:52+00:00,13,10,,,,,Lakeland_terrier,0.530104,True
803638050916102144,2016-11-29 16:33:36+00:00,13,10,,pupper,12270.0,4828.0,Labrador_retriever,0.372776,True
803380650405482500,2016-11-28 23:30:47+00:00,12,10,Sonny,,,,bookcase,0.890601,False
803321560782307329,2016-11-28 19:35:59+00:00,11,10,Philbert,,0.0,6221.0,,,
803276597545603072,2016-11-28 16:37:19+00:00,11,10,Winston,,,,Pembroke,0.457086,True
802952499103731712,2016-11-27 19:09:28+00:00,12,10,Marley,,10085.0,2336.0,chow,0.944032,True
802624713319034886,2016-11-26 21:26:58+00:00,12,10,,,,,cocker_spaniel,0.253442,True
802600418706604034,2016-11-26 19:50:26+00:00,11,10,Bailey,,7938.0,1714.0,,,
802572683846291456,2016-11-26 18:00:13+00:00,12,10,Winnie,,,,golden_retriever,0.610171,True
802323869084381190,2016-11-26 01:31:31+00:00,13,10,Severus,,18124.0,6808.0,home_theater,0.765069,False
802265048156610565,2016-11-25 21:37:47+00:00,11,10,,"doggo, pupper",,,Labrador_retriever,0.8971620000000001,True
802247111496568832,2016-11-25 20:26:31+00:00,13,10,,,0.0,5247.0,Chihuahua,0.721188,True
802239329049477120,2016-11-25 19:55:35+00:00,12,10,Loki,puppo,,,Eskimo_dog,0.482498,True
802185808107208704,2016-11-25 16:22:55+00:00,13,10,,,0.0,314.0,,,
801958328846974976,2016-11-25 01:18:59+00:00,12,10,Ronnie,,,,Staffordshire_bullterrier,0.327887,True
801854953262350336,2016-11-24 18:28:13+00:00,11,10,,,1958.0,275.0,,,
801538201127157760,2016-11-23 21:29:33+00:00,12,10,Wallace,,,,Pembroke,0.550506,True
801285448605831168,2016-11-23 04:45:12+00:00,10,10,,,6802.0,960.0,minivan,0.789376,False
801167903437357056,2016-11-22 20:58:07+00:00,13,10,Milo,,,,cocker_spaniel,0.74022,True
801127390143516673,2016-11-22 18:17:08+00:00,11,10,Anakin,doggo,0.0,4627.0,,,
801115127852503040,2016-11-22 17:28:25+00:00,12,10,Bones,"doggo, pupper",,,dalmatian,0.823356,True
800859414831898624,2016-11-22 00:32:18+00:00,11,10,,doggo,778.0,113.0,,,
800855607700029440,2016-11-22 00:17:10+00:00,11,10,,,,,,,
800751577355128832,2016-11-21 17:23:47+00:00,12,10,Mauve,,11701.0,3214.0,cocker_spaniel,0.771984,True
800513324630806528,2016-11-21 01:37:04+00:00,11,10,Chef,,,,Pembroke,0.8289040000000001,True
800459316964663297,2016-11-20 22:02:27+00:00,12,10,,pupper,10538.0,2489.0,teddy,0.31192800000000004,False
800443802682937345,2016-11-20 21:00:48+00:00,11,10,Sampson,pupper,,,mousetrap,0.777468,False
800388270626521089,2016-11-20 17:20:08+00:00,12,10,Doc,floofer,12456.0,3265.0,golden_retriever,0.35986,True
800188575492947969,2016-11-20 04:06:37+00:00,11,10,Bo,pupper,,,,,
800141422401830912,2016-11-20 00:59:15+00:00,13,10,Peaches,,17092.0,2980.0,golden_retriever,0.938048,True
800018252395122689,2016-11-19 16:49:49+00:00,11,10,,doggo,,,vacuum,0.289485,False
799774291445383169,2016-11-19 00:40:24+00:00,13,10,Tucker,,0.0,5488.0,chow,0.316565,True
799757965289017345,2016-11-18 23:35:32+00:00,13,10,Sobe,doggo,,,Border_collie,0.442534,True
799422933579902976,2016-11-18 01:24:14+00:00,12,10,Longfellow,,8965.0,2213.0,miniature_pinscher,0.58363,True
799308762079035393,2016-11-17 17:50:33+00:00,14,10,,,,,,,
799297110730567681,2016-11-17 17:04:16+00:00,11,10,Jeffrey,,11065.0,3227.0,malamute,0.985028,True
799063482566066176,2016-11-17 01:35:54+00:00,11,10,Mister,,,,Norfolk_terrier,0.334436,True
798933969379225600,2016-11-16 17:01:16+00:00,12,10,Iroh,,14712.0,5203.0,Siberian_husky,0.703224,True
798925684722855936,2016-11-16 16:28:21+00:00,11,10,Shadow,,,,West_Highland_white_terrier,0.539463,True
798705661114773508,2016-11-16 01:54:03+00:00,11,10,Baloo,pupper,0.0,7724.0,,,
798701998996647937,2016-11-16 01:39:30+00:00,10,10,,,,,,,
798697898615730177,2016-11-16 01:23:12+00:00,10,10,Stubert,,0.0,7602.0,Labrador_retriever,0.8686709999999999,True
798694562394996736,2016-11-16 01:09:57+00:00,12,10,,,,,Chihuahua,0.615163,True
798686750113755136,2016-11-16 00:38:54+00:00,11,10,Jack,,0.0,2702.0,,,
798682547630837760,2016-11-16 00:22:12+00:00,8,10,,pupper,,,,,
798673117451325440,2016-11-15 23:44:44+00:00,13,10,,,0.0,6485.0,dough,0.806757,False
798665375516884993,2016-11-15 23:13:58+00:00,10,10,Lola,,,,chow,0.243529,True
798644042770751489,2016-11-15 21:49:12+00:00,10,10,Paull,,0.0,2153.0,English_springer,0.403698,True
798628517273620480,2016-11-15 20:47:30+00:00,12,10,,,,,beagle,0.636169,True
798585098161549313,2016-11-15 17:54:59+00:00,10,10,Timison,,0.0,6618.0,,,
798576900688019456,2016-11-15 17:22:24+00:00,1,10,,,,,,,
798340744599797760,2016-11-15 01:44:00+00:00,11,10,Davey,,0.0,3924.0,papillon,0.53318,True
798209839306514432,2016-11-14 17:03:50+00:00,13,10,Cooper,,,,Pekinese,0.524583,True
797971864723324932,2016-11-14 01:18:12+00:00,12,10,,pupper,13018.0,3652.0,American_Staffordshire_terrier,0.489845,True
797545162159308800,2016-11-12 21:02:38+00:00,12,10,Cassie,,,,Pembroke,0.954089,True
797236660651966464,2016-11-12 00:36:46+00:00,12,10,Pancake,,22328.0,7726.0,collie,0.767005,True
797165961484890113,2016-11-11 19:55:50+00:00,11,10,,,,,,,
796904159865868288,2016-11-11 02:35:32+00:00,11,10,Tyrone,,0.0,10411.0,,,
796865951799083009,2016-11-11 00:03:42+00:00,12,10,Tyr,,,,Cardigan,0.8391290000000001,True
796759840936919040,2016-11-10 17:02:03+00:00,11,10,Romeo,,13256.0,3562.0,American_Staffordshire_terrier,0.463996,True
796563435802726400,2016-11-10 04:01:37+00:00,13,10,,puppo,,,,,
796484825502875648,2016-11-09 22:49:15+00:00,12,10,,doggo,8472.0,2042.0,cocker_spaniel,0.116924,True
796387464403357696,2016-11-09 16:22:22+00:00,12,10,Snicku,,,,Pekinese,0.461164,True
796177847564038144,2016-11-09 02:29:25+00:00,11,10,Ruby,,0.0,16628.0,golden_retriever,0.600276,True
796149749086875649,2016-11-09 00:37:46+00:00,11,10,Ruby,,,,golden_retriever,0.600276,True
796125600683540480,2016-11-08 23:01:49+00:00,13,10,,,5511.0,2079.0,,,
796116448414461957,2016-11-08 22:25:27+00:00,11,10,,,,,Cardigan,0.700182,True
796080075804475393,2016-11-08 20:00:55+00:00,12,10,Yogi,,9469.0,2703.0,chow,0.973846,True
796031486298386433,2016-11-08 16:47:50+00:00,13,10,Daisy,,,,golden_retriever,0.893775,True
795464331001561088,2016-11-07 03:14:10+00:00,13,10,,doggo,55683.0,27728.0,golden_retriever,0.193082,True
795400264262053889,2016-11-06 22:59:35+00:00,12,10,Brody,,,,golden_retriever,0.925494,True
795076730285391872,2016-11-06 01:33:58+00:00,11,10,Bailey,,18139.0,6288.0,gas_pump,0.676439,False
794983741416415232,2016-11-05 19:24:28+00:00,12,10,Rizzy,,,,schipperke,0.363272,True
794926597468000259,2016-11-05 15:37:24+00:00,12,10,Mack,,11492.0,2697.0,teddy,0.569566,False
794355576146903043,2016-11-04 01:48:22+00:00,12,10,Butter,,,,cocker_spaniel,0.500509,True
794332329137291264,2016-11-04 00:15:59+00:00,12,10,Nimbus,,10686.0,3088.0,Samoyed,0.988307,True
794205286408003585,2016-11-03 15:51:10+00:00,14,10,Laika,pupper,,,pedestal,0.66266,False
793962221541933056,2016-11-02 23:45:19+00:00,12,10,Maximus,,18910.0,5711.0,Labrador_retriever,0.8616510000000001,True
793845145112371200,2016-11-02 16:00:06+00:00,13,10,Clark,,,,Old_English_sheepdog,0.7652770000000001,True
793614319594401792,2016-11-02 00:42:53+00:00,13,10,,,0.0,3661.0,golden_retriever,0.705092,True
793601777308463104,2016-11-01 23:53:02+00:00,12,10,Dobby,,,,miniature_pinscher,0.538981,True
793500921481273345,2016-11-01 17:12:16+00:00,12,10,Fiona,,11953.0,2786.0,golden_retriever,0.326122,True
793286476301799424,2016-11-01 03:00:09+00:00,13,10,Moreton,,,,Afghan_hound,0.274637,True
793271401113350145,2016-11-01 02:00:14+00:00,12,10,Dave,,9677.0,2763.0,Siberian_husky,0.231695,True
793256262322548741,2016-11-01 01:00:05+00:00,12,10,,,,,basset,0.207622,True
793241302385262592,2016-11-01 00:00:38+00:00,13,10,Tucker,,11780.0,3812.0,golden_retriever,0.559308,True
793226087023144960,2016-10-31 23:00:11+00:00,11,10,Juno,,,,wire-haired_fox_terrier,0.456047,True
793210959003287553,2016-10-31 22:00:04+00:00,10,10,Maude,,9997.0,3301.0,doormat,0.874431,False
793195938047070209,2016-10-31 21:00:23+00:00,12,10,Lily,puppo,,,Labrador_retriever,0.654762,True
793180763617361921,2016-10-31 20:00:05+00:00,11,10,Newt,,7740.0,2310.0,Lakeland_terrier,0.266824,True
793165685325201412,2016-10-31 19:00:10+00:00,12,10,Benji,,,,golden_retriever,0.946224,True
793150605191548928,2016-10-31 18:00:14+00:00,11,10,Nida,,6909.0,1984.0,Italian_greyhound,0.193869,True
793135492858580992,2016-10-31 17:00:11+00:00,13,10,,,,,bakery,0.737041,False
793120401413079041,2016-10-31 16:00:13+00:00,11,10,Robin,,14202.0,4551.0,Labrador_retriever,0.7249439999999999,True
792883833364439040,2016-10-31 00:20:11+00:00,12,10,Bailey,,12666.0,4964.0,jack-o'-lantern,0.999306,False
792773781206999040,2016-10-30 17:02:53+00:00,12,10,Monster,,,,Yorkshire_terrier,0.912804,True
792394556390137856,2016-10-29 15:55:58+00:00,12,10,BeBe,,15128.0,4998.0,cocker_spaniel,0.746387,True
792050063153438720,2016-10-28 17:07:05+00:00,11,10,Remus,,,,komondor,0.942856,True
791821351946420224,2016-10-28 01:58:16+00:00,13,10,,pupper,0.0,24514.0,,,
791784077045166082,2016-10-27 23:30:09+00:00,12,10,,,,,,,
791780927877898241,2016-10-27 23:17:38+00:00,11,10,Maddie,,0.0,4432.0,,,
791774931465953280,2016-10-27 22:53:48+00:00,14,10,,,,,,,
791672322847637504,2016-10-27 16:06:04+00:00,13,10,,,13129.0,3661.0,golden_retriever,0.705092,True
791406955684368384,2016-10-26 22:31:36+00:00,12,10,Levi,,,,Pembroke,0.972629,True
791312159183634433,2016-10-26 16:14:55+00:00,12,10,Mabel,,9841.0,2963.0,miniature_pinscher,0.892925,True
791026214425268224,2016-10-25 21:18:40+00:00,11,10,Alfie,,,,malamute,0.375098,True
790987426131050500,2016-10-25 18:44:32+00:00,12,10,Misty,,11089.0,2483.0,cocker_spaniel,0.349195,True
790946055508652032,2016-10-25 16:00:09+00:00,12,10,Betty,puppo,,,dishwasher,0.700466,False
790723298204217344,2016-10-25 01:14:59+00:00,12,10,Happy,,0.0,2704.0,tub,0.479477,False
790698755171364864,2016-10-24 23:37:28+00:00,12,10,Mosby,,,,Bernese_mountain_dog,0.996541,True
790581949425475584,2016-10-24 15:53:19+00:00,11,10,Duke,,22473.0,8183.0,refrigerator,0.998886,False
790337589677002753,2016-10-23 23:42:19+00:00,12,10,Maggie,,,,Pembroke,0.658808,True
790277117346975746,2016-10-23 19:42:02+00:00,11,10,Bruce,,14081.0,3732.0,Labrador_retriever,0.427742,True
790227638568808452,2016-10-23 16:25:25+00:00,11,10,Leela,,,,,,
789986466051088384,2016-10-23 00:27:05+00:00,12,10,Happy,,10369.0,2704.0,tub,0.479477,False
789960241177853952,2016-10-22 22:42:52+00:00,12,10,Buddy,,,,,,
789903600034189313,2016-10-22 18:57:48+00:00,13,10,Ralphy,pupper,11673.0,4858.0,,,
789628658055020548,2016-10-22 00:45:17+00:00,13,10,Eli,,,,chow,0.260702,True
789599242079838210,2016-10-21 22:48:24+00:00,12,10,Brownie,,7620.0,2279.0,Chesapeake_Bay_retriever,0.8788219999999999,True
789530877013393408,2016-10-21 18:16:44+00:00,12,10,Rizzy,,,,schipperke,0.363272,True
789314372632018944,2016-10-21 03:56:25+00:00,13,10,,,9615.0,2666.0,,,
789280767834746880,2016-10-21 01:42:53+00:00,12,10,Meyer,,,,,,
789268448748703744,2016-10-21 00:53:56+00:00,10,10,Stella,,10196.0,3014.0,malamute,0.81286,True
789137962068021249,2016-10-20 16:15:26+00:00,12,10,Bo,,,,Chihuahua,0.746135,True
788908386943430656,2016-10-20 01:03:11+00:00,11,10,Lucy,,30653.0,14409.0,remote_control,0.8815379999999999,False
788765914992902144,2016-10-19 15:37:03+00:00,12,10,Butter,,,,cocker_spaniel,0.500509,True
788412144018661376,2016-10-18 16:11:17+00:00,11,10,Dexter,,,,golden_retriever,0.805238,True
788178268662984705,2016-10-18 00:41:57+00:00,13,10,,,8100.0,2488.0,Samoyed,0.73548,True
788150585577050112,2016-10-17 22:51:57+00:00,13,10,Leo,,,,chow,0.814145,True
788070120937619456,2016-10-17 17:32:13+00:00,11,10,Bo,,0.0,3952.0,golden_retriever,0.735163,True
788039637453406209,2016-10-17 15:31:05+00:00,12,10,,,,,beach_wagon,0.362925,False
787810552592695296,2016-10-17 00:20:47+00:00,11,10,Frank,,9717.0,3540.0,pug,0.362835,True
787717603741622272,2016-10-16 18:11:26+00:00,13,10,Tonks,puppo,,,German_shepherd,0.992339,True
787397959788929025,2016-10-15 21:01:17+00:00,11,10,Moose,,12120.0,3300.0,Chihuahua,0.900483,True
787322443945877504,2016-10-15 16:01:13+00:00,10,10,Lincoln,,,,seat_belt,0.747739,False
787111942498508800,2016-10-15 02:04:45+00:00,12,10,Carl,,0.0,7798.0,,,
786963064373534720,2016-10-14 16:13:10+00:00,12,10,Rory,,,,golden_retriever,0.915303,True
786729988674449408,2016-10-14 00:47:00+00:00,11,10,Oakley,,0.0,2827.0,,,
786709082849828864,2016-10-13 23:23:56+00:00,75,10,Logan,,,,Pomeranian,0.467321,True
786664955043049472,2016-10-13 20:28:35+00:00,12,10,,,11957.0,2996.0,Leonberg,0.512034,True
786595970293370880,2016-10-13 15:54:28+00:00,11,10,Dale,,,,Pembroke,0.709512,True
786363235746385920,2016-10-13 00:29:39+00:00,13,10,Rizzo,doggo,12189.0,4072.0,golden_retriever,0.929266,True
786286427768250368,2016-10-12 19:24:27+00:00,12,10,Arnie,,,,,,
786233965241827333,2016-10-12 15:55:59+00:00,11,10,Mattie,,17178.0,5571.0,Labrador_retriever,0.478193,True
786051337297522688,2016-10-12 03:50:17+00:00,13,10,,puppo,,,,,
786036967502913536,2016-10-12 02:53:11+00:00,11,10,Scout,,0.0,8237.0,golden_retriever,0.99383,True
785927819176054784,2016-10-11 19:39:28+00:00,12,10,Lucy,,,,teddy,0.97207,False
785872687017132033,2016-10-11 16:00:24+00:00,12,10,Rusty,,7489.0,2130.0,Great_Pyrenees,0.392108,True
785639753186217984,2016-10-11 00:34:48+00:00,10,10,Pinot,"doggo, pupper",,,porcupine,0.978042,False
785533386513321988,2016-10-10 17:32:08+00:00,11,10,Dallas,,10183.0,2334.0,miniature_pinscher,0.436023,True
785515384317313025,2016-10-10 16:20:36+00:00,10,10,,,,,,,
785264754247995392,2016-10-09 23:44:41+00:00,12,10,Doc,,8128.0,1911.0,teddy,0.6748930000000001,False
785170936622350336,2016-10-09 17:31:53+00:00,11,10,Hero,,,,seat_belt,0.891193,False
784826020293709826,2016-10-08 18:41:19+00:00,13,10,Rusty,,11310.0,3712.0,chow,0.0903414,True
784517518371221505,2016-10-07 22:15:26+00:00,11,10,Frankie,,,,malamute,0.757764,True
784431430411685888,2016-10-07 16:33:21+00:00,12,10,Stormy,,6329.0,1491.0,miniature_poodle,0.744819,True
784183165795655680,2016-10-07 00:06:50+00:00,12,10,Reginald,puppo,,,,,
784057939640352768,2016-10-06 15:49:14+00:00,12,10,Balto,,33505.0,12953.0,,,
783839966405230592,2016-10-06 01:23:05+00:00,13,10,Riley,,,,quilt,0.333739,False
783821107061198850,2016-10-06 00:08:09+00:00,12,10,Mairi,,8209.0,2269.0,Lakeland_terrier,0.26565900000000003,True
783695101801398276,2016-10-05 15:47:27+00:00,12,10,Loomis,,,,chow,0.314265,True
783466772167098368,2016-10-05 00:40:09+00:00,11,10,Finn,,9468.0,2608.0,Chihuahua,0.789,True
783391753726550016,2016-10-04 19:42:03+00:00,13,10,Godi,,,,Norwegian_elkhound,0.87713,True
783347506784731136,2016-10-04 16:46:14+00:00,11,10,Kenny,,0.0,6533.0,Cardigan,0.611525,True
783334639985389568,2016-10-04 15:55:06+00:00,12,10,Dave,,,,Cardigan,0.593858,True
783085703974514689,2016-10-03 23:25:55+00:00,11,10,Earl,,9112.0,2565.0,Chesapeake_Bay_retriever,0.240602,True
782969140009107456,2016-10-03 15:42:44+00:00,12,10,Cali,,,,seat_belt,0.474292,False
782747134529531904,2016-10-03 01:00:34+00:00,11,10,Deacon,doggo,8310.0,1604.0,golden_retriever,0.560699,True
782722598790725632,2016-10-02 23:23:04+00:00,10,10,Penny,,,,Irish_setter,0.574557,True
782598640137187329,2016-10-02 15:10:30+00:00,11,10,Timmy,,8694.0,2184.0,malamute,0.8408709999999999,True
782305867769217024,2016-10-01 19:47:08+00:00,12,10,Sampson,doggo,,,briard,0.5044270000000001,True
782021823840026624,2016-10-01 00:58:26+00:00,12,10,Harper,,0.0,7236.0,golden_retriever,0.383223,True
781955203444699136,2016-09-30 20:33:43+00:00,11,10,Chipson,,,,pool_table,0.179568,False
781661882474196992,2016-09-30 01:08:10+00:00,5,10,,,11634.0,3129.0,Pembroke,0.438087,True
781655249211752448,2016-09-30 00:41:48+00:00,11,10,Combo,doggo,,,,,
781524693396357120,2016-09-29 16:03:01+00:00,12,10,,,23163.0,6426.0,tennis_ball,0.994712,False
781308096455073793,2016-09-29 01:42:20+00:00,12,10,,"doggo, pupper",,,,,
781251288990355457,2016-09-28 21:56:36+00:00,11,10,Oakley,,9428.0,2458.0,Mexican_hairless,0.8877709999999999,True
781163403222056960,2016-09-28 16:07:23+00:00,10,10,,,,,Shetland_sheepdog,0.973841,True
780931614150983680,2016-09-28 00:46:20+00:00,13,10,,puppo,24192.0,8536.0,padlock,0.731564,False
780858289093574656,2016-09-27 19:54:58+00:00,10,10,Dash,,,,Chesapeake_Bay_retriever,0.488555,True
780800785462489090,2016-09-27 16:06:28+00:00,11,10,Koda,,6141.0,1505.0,Siberian_husky,0.951963,True
780601303617732608,2016-09-27 02:53:48+00:00,12,10,Hercules,,,,Saint_Bernard,0.995143,True
780543529827336192,2016-09-26 23:04:13+00:00,12,10,,,7040.0,2032.0,golden_retriever,0.628312,True
780496263422808064,2016-09-26 19:56:24+00:00,12,10,Bell,,,,pug,0.99731,True
780476555013349377,2016-09-26 18:38:05+00:00,12,10,,,0.0,136.0,pug,0.919255,True
780459368902959104,2016-09-26 17:29:48+00:00,11,10,Bear,,,,Great_Dane,0.382491,True
780192070812196864,2016-09-25 23:47:39+00:00,11,10,,,9712.0,2589.0,vizsla,0.144012,True
780092040432480260,2016-09-25 17:10:10+00:00,8,10,Hank,,,,,,
780074436359819264,2016-09-25 16:00:13+00:00,10,10,,doggo,13723.0,5815.0,,,
779834332596887552,2016-09-25 00:06:08+00:00,11,10,Scout,,,,golden_retriever,0.99383,True
779377524342161408,2016-09-23 17:50:56+00:00,12,10,,pupper,9831.0,3613.0,sundial,0.17092100000000002,False
779124354206535695,2016-09-23 01:04:56+00:00,11,10,Hurley,,,,,,
779123168116150273,2016-09-23 01:00:13+00:00,12,10,Reggie,,13206.0,4207.0,toy_poodle,0.43108,True
779056095788752897,2016-09-22 20:33:42+00:00,13,10,,,,,Chihuahua,0.721188,True
778990705243029504,2016-09-22 16:13:51+00:00,11,10,Jay,,22342.0,8437.0,cocker_spaniel,0.7153510000000001,True
778774459159379968,2016-09-22 01:54:34+00:00,13,10,,,,,,,
778764940568104960,2016-09-22 01:16:45+00:00,13,10,,,955.0,426.0,,,
778748913645780993,2016-09-22 00:13:04+00:00,11,10,Mya,,,,Staffordshire_bullterrier,0.351434,True
778650543019483137,2016-09-21 17:42:10+00:00,10,10,Strider,,6430.0,1729.0,German_shepherd,0.515699,True
778624900596654080,2016-09-21 16:00:17+00:00,11,10,Penny,,,,Airedale,0.786089,True
778408200802557953,2016-09-21 01:39:11+00:00,14,10,,,15135.0,5023.0,Pembroke,0.8483620000000001,True
778383385161035776,2016-09-21 00:00:35+00:00,13,10,Nala,,6515.0,1271.0,collie,0.345266,True
778286810187399168,2016-09-20 17:36:50+00:00,11,10,Stanley,,,,Boston_bull,0.32207,True
778039087836069888,2016-09-20 01:12:28+00:00,12,10,,pupper,9417.0,3065.0,German_shepherd,0.717776,True
778027034220126208,2016-09-20 00:24:34+00:00,27,10,Sophie,pupper,,,clumber,0.946718,True
777953400541634568,2016-09-19 19:31:59+00:00,8,10,Gerald,doggo,0.0,4080.0,,,
777885040357281792,2016-09-19 15:00:20+00:00,3,10,Wesley,,,,Afghan_hound,0.123529,True
777684233540206592,2016-09-19 01:42:24+00:00,12,10,,,12518.0,3403.0,cocker_spaniel,0.253442,True
777641927919427584,2016-09-18 22:54:18+00:00,12,10,Arnie,,,,golden_retriever,0.964929,True
777621514455814149,2016-09-18 21:33:11+00:00,12,10,Derek,,9742.0,2910.0,chow,0.999823,True
777189768882946048,2016-09-17 16:57:35+00:00,12,10,Jeffrey,,,,Chihuahua,0.988412,True
776819012571455488,2016-09-16 16:24:19+00:00,13,10,,pupper,0.0,15839.0,Chihuahua,0.346545,True
776813020089548800,2016-09-16 16:00:31+00:00,12,10,Solomon,,,,toy_poodle,0.51661,True
776477788987613185,2016-09-15 17:48:25+00:00,11,10,Huck,pupper,9858.0,3249.0,Labrador_retriever,0.8848389999999999,True
776218204058357768,2016-09-15 00:36:55+00:00,13,10,,floofer,33345.0,18497.0,Samoyed,0.940326,True
776201521193218049,2016-09-14 23:30:38+00:00,10,10,O,,,,Rottweiler,0.502228,True
776113305656188928,2016-09-14 17:40:06+00:00,11,10,Sampson,pupper,13102.0,5068.0,mousetrap,0.777468,False
776088319444877312,2016-09-14 16:00:49+00:00,10,10,,,,,web_site,0.999916,False
775898661951791106,2016-09-14 03:27:11+00:00,12,10,,"doggo, pupper",0.0,17621.0,golden_retriever,0.945523,True
775842724423557120,2016-09-13 23:44:54+00:00,12,10,Blue,,,,chow,0.520022,True
775733305207554048,2016-09-13 16:30:07+00:00,11,10,Anakin,doggo,15413.0,4627.0,long-horned_beetle,0.6138520000000001,False
775729183532220416,2016-09-13 16:13:44+00:00,13,10,,,,,web_site,0.989407,False
775364825476165632,2016-09-12 16:05:54+00:00,11,10,Finley,doggo,8295.0,3472.0,beagle,0.571229,True
775350846108426240,2016-09-12 15:10:21+00:00,12,10,Maximus,,,,,,
775085132600442880,2016-09-11 21:34:30+00:00,13,10,Tucker,,,,chow,0.316565,True
774757898236878852,2016-09-10 23:54:11+00:00,12,10,Finley,,9462.0,2035.0,toy_poodle,0.7199409999999999,True
774639387460112384,2016-09-10 16:03:16+00:00,10,10,Sprinkles,,,,Walker_hound,0.6275930000000001,True
774314403806253056,2016-09-09 18:31:54+00:00,14,10,,,24167.0,6478.0,Eskimo_dog,0.5960449999999999,True
773985732834758656,2016-09-08 20:45:53+00:00,11,10,Winnie,pupper,,,giant_panda,0.451149,False
773922284943896577,2016-09-08 16:33:46+00:00,12,10,Heinrich,,7110.0,1999.0,Pomeranian,0.554331,True
773704687002451968,2016-09-08 02:09:06+00:00,12,10,Loki,,,,silky_terrier,0.324251,True
773670353721753600,2016-09-07 23:52:41+00:00,10,10,Shakespeare,,5935.0,1501.0,Old_English_sheepdog,0.969311,True
773547596996571136,2016-09-07 15:44:53+00:00,11,10,Chelsea,pupper,,,Norwegian_elkhound,0.372202,True
773336787167145985,2016-09-07 01:47:12+00:00,11,10,Fizz,,0.0,5912.0,,,
773308824254029826,2016-09-06 23:56:05+00:00,12,10,Bungalo,,,,shopping_cart,0.572349,False
773247561583001600,2016-09-06 19:52:39+00:00,10,10,Chip,,10414.0,3699.0,seat_belt,0.713588,False
773191612633579521,2016-09-06 16:10:20+00:00,12,10,Grey,,,,Blenheim_spaniel,0.427766,True
772877495989305348,2016-09-05 19:22:09+00:00,11,10,,,9555.0,4501.0,tabby,0.218303,False
772826264096874500,2016-09-05 15:58:34+00:00,11,10,Roosevelt,,,,basset,0.915351,True
772615324260794368,2016-09-05 02:00:22+00:00,10,10,Gromit,,0.0,3914.0,dalmatian,0.556595,True
772193107915964416,2016-09-03 22:02:38+00:00,12,10,Willem,pupper,6665.0,1612.0,Pembroke,0.367945,True
772152991789019136,2016-09-03 19:23:13+00:00,10,10,,,,,golden_retriever,0.275318,True
772117678702071809,2016-09-03 17:02:54+00:00,12,10,Jack,,4165.0,848.0,Labrador_retriever,0.217821,True
